Description,Value
"Distribute job completed.",8.921844
"Clean buffer completed.",0.001219
"Clean buffer completed.",0.001266
"Clean buffer completed.",0.001422
"Clean buffer completed.",0.001391
"Clean buffer completed.",0.001266
"Clean buffer completed.",0.001313
"Clean buffer completed.",0.001297
"Clean buffer completed.",0.001344
"Clean buffer completed.",0.001141
"Clean buffer completed.",0.001516
"Clean buffer completed.",0.001234
"Clean buffer completed.",0.001297
"Clean buffer completed.",0.001328
"Clean buffer completed.",0.001359
"Clean buffer completed.",0.001391
"Clean buffer completed.",0.002000
"Clean buffer completed.",0.001125
"Clean buffer completed.",0.001703
"Clean buffer completed.",0.001328
"Send headers completed.",0.205781
"Send headers completed.",0.199328
"Send headers completed.",0.257594
"Send headers completed.",0.211578
"Send headers completed.",0.281391
"Send headers completed.",0.204234
"Send headers completed.",0.222625
"Send headers completed.",0.224734
"Send headers completed.",0.292547
"Send headers completed.",0.265031
"Send headers completed.",0.219359
"Send headers completed.",0.235219
"Send headers completed.",0.233328
"Send headers completed.",0.198031
"Send headers completed.",0.236484
"Send headers completed.",0.254469
"Send headers completed.",0.203141
"Send headers completed.",0.233906
"Send headers completed.",0.219219
"Open file completed.",0.016078
"Open file completed.",0.016625
"Open file completed.",0.018656
"Open file completed.",0.017531
"Open file completed.",0.025391
"Open file completed.",0.016781
"Open file completed.",0.018484
"Open file completed.",0.018500
"Open file completed.",0.018797
"Open file completed.",0.020953
"Open file completed.",0.015484
"Open file completed.",0.025906
"Open file completed.",0.018078
"Open file completed.",0.015969
"Open file completed.",0.022156
"Open file completed.",0.023031
"Open file completed.",0.016500
"Open file completed.",0.016313
"Open file completed.",0.016844
"Output file completed.",4.089859
"Output file completed.",3.374609
"Output file completed.",6.270250
"Output file completed.",2.700703
"Output file completed.",3.313672
"Output file completed.",2.850375
"Output file completed.",2.681172
"Output file completed.",12.385016
"Output file completed.",14.901391
"Output file completed.",12.212813
"Output file completed.",1.300031
"Output file completed.",0.152203
"Output file completed.",5.512078
"Output file completed.",2.661641
"Output file completed.",1.448219
"Output file completed.",2.853297
"Output file completed.",1.978531
"Output file completed.",3.396500
"Output file completed.",1.980297
"Program completed. Total",13.462469
"Program completed. Total",16.782859
"Program completed. Total",28.085844
"Program completed. Total",17.306078
"Program completed. Total",15.857078
"Program completed. Total",14.932234
"Program completed. Total",18.371734
"Program completed. Total",57.563406
"Program completed. Total",66.868219
"Program completed. Total",65.138531
"Program completed. Total",10.243203
"Program completed. Total",21.674781
"Program completed. Total",19.153469
"Program completed. Total",15.429594
"Program completed. Total",71.542844
"Program completed. Total",14.144937
"Program completed. Total",13.682297
"Program completed. Total",18.508469
"Program completed. Total",14.310031
"[distributeJob] MySQL connection established.",1.848078
"[distributeJob] MySQL connection established.",2.934422
"[distributeJob] MySQL connection established.",1.853203
"[distributeJob] MySQL connection established.",2.004656
"[distributeJob] MySQL connection established.",1.964672
"[distributeJob] MySQL connection established.",2.231344
"[distributeJob] MySQL connection established.",1.558828
"[distributeJob] MySQL connection established.",2.697109
"[distributeJob] MySQL connection established.",1.064281
"[distributeJob] MySQL connection established.",2.633438
"[distributeJob] MySQL connection established.",1.390938
"[distributeJob] MySQL connection established.",2.651469
"[distributeJob] MySQL connection established.",2.640156
"[distributeJob] MySQL connection established.",1.269766
"[distributeJob] MySQL connection established.",2.143953
"[distributeJob] MySQL connection established.",1.377125
"[distributeJob] MySQL connection established.",1.477266
"[distributeJob] MySQL connection established.",1.742266
"[distributeJob] MySQL connection established.",1.628766
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.278422
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.240531
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",2.511328
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.106625
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.683406
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",0.750312
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.708500
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",0.974375
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",0.954406
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.504406
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",0.845078
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",3.174359
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.190031
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.282422
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.756437
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.942937
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",0.920984
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.270391
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.190359
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.304781
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.336391
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.290953
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.333266
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.320500
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.295516
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.321016
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.305109
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.303344
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.327453
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.304281
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.327281
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.338391
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.309625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.329156
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.293125
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.348469
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.328469
"[distributeJob] UPDATE_MATRIX_STATUS /",0.250000
"[distributeJob] UPDATE_MATRIX_STATUS /",0.280484
"[distributeJob] UPDATE_MATRIX_STATUS /",1.591500
"[distributeJob] UPDATE_MATRIX_STATUS /",0.271172
"[distributeJob] UPDATE_MATRIX_STATUS /",0.264453
"[distributeJob] UPDATE_MATRIX_STATUS /",0.258266
"[distributeJob] UPDATE_MATRIX_STATUS /",0.262906
"[distributeJob] UPDATE_MATRIX_STATUS /",0.259172
"[distributeJob] UPDATE_MATRIX_STATUS /",0.253453
"[distributeJob] UPDATE_MATRIX_STATUS /",0.266406
"[distributeJob] UPDATE_MATRIX_STATUS /",0.255891
"[distributeJob] UPDATE_MATRIX_STATUS /",2.002875
"[distributeJob] UPDATE_MATRIX_STATUS /",0.275250
"[distributeJob] UPDATE_MATRIX_STATUS /",0.272406
"[distributeJob] UPDATE_MATRIX_STATUS /",0.258812
"[distributeJob] UPDATE_MATRIX_STATUS /",0.270781
"[distributeJob] UPDATE_MATRIX_STATUS /",0.252609
"[distributeJob] UPDATE_MATRIX_STATUS /",0.285344
"[distributeJob] UPDATE_MATRIX_STATUS /",0.274000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.297000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.301000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.208000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.117000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.256000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.190000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.206000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.301000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.218000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.214000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.212000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.150000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.275000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.192000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.214000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.179000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.208000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.211000
"[distributeJob] UPDATE table_registry SET status = :status WHERE table_name = :table_name /",0.216000
"Distribute job completed.",6.297906
"Distribute job completed.",10.056531
"Distribute job completed.",18.656609
"Distribute job completed.",11.372703
"Distribute job completed.",9.322391
"Distribute job completed.",8.926234
"Distribute job completed.",12.474844
"Distribute job completed.",41.989063
"Distribute job completed.",48.809078
"Distribute job completed.",49.536672
"Distribute job completed.",5.822641
"Distribute job completed.",18.455641
"Distribute job completed.",10.456000
"Distribute job completed.",9.501000
"Distribute job completed.",66.804328
"Distribute job completed.",7.928609
"Distribute job completed.",8.845844
"Distribute job completed.",11.771547
"Distribute job completed.",8.921844
"Clean buffer completed.",0.001219
"Clean buffer completed.",0.001266
"Clean buffer completed.",0.001422
"Clean buffer completed.",0.001391
"Clean buffer completed.",0.001266
"Clean buffer completed.",0.001313
"Clean buffer completed.",0.001297
"Clean buffer completed.",0.001344
"Clean buffer completed.",0.001141
"Clean buffer completed.",0.001516
"Clean buffer completed.",0.001234
"Clean buffer completed.",0.001297
"Clean buffer completed.",0.001328
"Clean buffer completed.",0.001359
"Clean buffer completed.",0.001391
"Clean buffer completed.",0.002000
"Clean buffer completed.",0.001125
"Clean buffer completed.",0.001703
"Clean buffer completed.",0.001328
"Send headers completed.",0.205781
"Send headers completed.",0.199328
"Send headers completed.",0.257594
"Send headers completed.",0.211578
"Send headers completed.",0.281391
"Send headers completed.",0.204234
"Send headers completed.",0.222625
"Send headers completed.",0.224734
"Send headers completed.",0.292547
"Send headers completed.",0.265031
"Send headers completed.",0.219359
"Send headers completed.",0.235219
"Send headers completed.",0.233328
"Send headers completed.",0.198031
"Send headers completed.",0.236484
"Send headers completed.",0.254469
"Send headers completed.",0.203141
"Send headers completed.",0.233906
"Send headers completed.",0.219219
"Open file completed.",0.016078
"Open file completed.",0.016625
"Open file completed.",0.018656
"Open file completed.",0.017531
"Open file completed.",0.025391
"Open file completed.",0.016781
"Open file completed.",0.018484
"Open file completed.",0.018500
"Open file completed.",0.018797
"Open file completed.",0.020953
"Open file completed.",0.015484
"Open file completed.",0.025906
"Open file completed.",0.018078
"Open file completed.",0.015969
"Open file completed.",0.022156
"Open file completed.",0.023031
"Open file completed.",0.016500
"Open file completed.",0.016313
"Open file completed.",0.016844
"Output file completed.",4.089859
"Output file completed.",3.374609
"Output file completed.",6.270250
"Output file completed.",2.700703
"Output file completed.",3.313672
"Output file completed.",2.850375
"Output file completed.",2.681172
"Output file completed.",12.385016
"Output file completed.",14.901391
"Output file completed.",12.212813
"Output file completed.",1.300031
"Output file completed.",0.152203
"Output file completed.",5.512078
"Output file completed.",2.661641
"Output file completed.",1.448219
"Output file completed.",2.853297
"Output file completed.",1.978531
"Output file completed.",3.396500
"Output file completed.",1.980297
"Program completed. Total",13.462469
"Program completed. Total",16.782859
"Program completed. Total",28.085844
"Program completed. Total",17.306078
"Program completed. Total",15.857078
"Program completed. Total",14.932234
"Program completed. Total",18.371734
"Program completed. Total",57.563406
"Program completed. Total",66.868219
"Program completed. Total",65.138531
"Program completed. Total",10.243203
"Program completed. Total",21.674781
"Program completed. Total",19.153469
"Program completed. Total",15.429594
"Program completed. Total",71.542844
"Program completed. Total",14.144937
"Program completed. Total",13.682297
"Program completed. Total",18.508469
"Program completed. Total",14.310031
"[distributeJob] MySQL connection established.",1.848078
"[distributeJob] MySQL connection established.",2.934422
"[distributeJob] MySQL connection established.",1.853203
"[distributeJob] MySQL connection established.",2.004656
"[distributeJob] MySQL connection established.",1.964672
"[distributeJob] MySQL connection established.",2.231344
"[distributeJob] MySQL connection established.",1.558828
"[distributeJob] MySQL connection established.",2.697109
"[distributeJob] MySQL connection established.",1.064281
"[distributeJob] MySQL connection established.",2.633438
"[distributeJob] MySQL connection established.",1.390938
"[distributeJob] MySQL connection established.",2.651469
"[distributeJob] MySQL connection established.",2.640156
"[distributeJob] MySQL connection established.",1.269766
"[distributeJob] MySQL connection established.",2.143953
"[distributeJob] MySQL connection established.",1.377125
"[distributeJob] MySQL connection established.",1.477266
"[distributeJob] MySQL connection established.",1.742266
"[distributeJob] MySQL connection established.",1.628766
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.278422
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.240531
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",2.511328
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.106625
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.683406
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",0.750312
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.708500
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",0.974375
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",0.954406
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.504406
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",0.845078
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",3.174359
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.190031
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.282422
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.756437
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.942937
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",0.920984
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.270391
"[distributeJob] SELECT * FROM table_registry WHERE status <= :status ORDER BY id ASC FOR UPDATE /",1.190359
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.304781
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.336391
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.290953
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.333266
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.320500
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.295516
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.321016
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.305109
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.303344
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.327453
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.304281
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.327281
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.338391
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.309625
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.329156
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.293125
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.348469
"[distributeJob] SELECT * FROM `matrix` WHERE status = :status ORDER BY id ASC LIMIT 1 FOR UPDATE /",0.328469
"[distributeJob] UPDATE_MATRIX_STATUS /",0.250000
"[distributeJob] UPDATE_MATRIX_STATUS /",0.280484
"[distributeJob] UPDATE_MATRIX_STATUS /",1.591500
"[distributeJob] UPDATE_MATRIX_STATUS /",0.271172
"[distributeJob] UPDATE_MATRIX_STATUS /",0.264453
"[distributeJob] UPDATE_MATRIX_STATUS /",0.258266
"[distributeJob] UPDATE_MATRIX_STATUS /",0.262906
"[distributeJob] UPDATE_MATRIX_STATUS /",0.259172
"[distributeJob] UPDATE_MATRIX_STATUS /",0.253453
