Pattern,Request Time (seconds),PHP Time (seconds)
W-1-512,0.953805,0.002099
W-1-512,1.573078,0.002134
W-1-512,1.250567,0.002153
W-1-512,1.618064,0.001335
W-1-512,0.961042,0.000907
W-1-512,1.084865,0.001958
W-1-512,0.490077,0.000880
W-1-512,1.353129,0.001969
W-1-512,1.665686,0.002067
W-1-512,0.737002,0.002088
W-1-512,1.505950,0.001288
W-1-512,1.394391,0.002056
W-1-512,1.465167,0.002047
W-1-512,0.885882,0.001918
W-1-512,1.217078,0.002030
W-1-512,0.533331,0.001544
W-1-512,1.464899,0.002013
W-1-512,0.519073,0.002101
W-1-512,1.933828,0.001947
W-1-512,1.631062,0.001948
W-1-512,0.891257,0.002134
W-1-512,0.765123,0.002058
W-1-512,0.971106,0.002142
W-1-512,0.872730,0.001992
W-1-512,1.914158,0.002196
W-1-512,0.895030,0.001997
W-1-512,1.328635,0.001975
W-1-512,1.793984,0.002025
W-1-512,0.813260,0.001989
W-1-512,0.203850,0.002152
W-1-512,1.037817,0.001969
W-1-512,1.216174,0.002014
W-1-512,0.706657,0.000889
W-1-512,0.850850,0.001851
W-1-512,0.744075,0.001958
W-1-512,1.384493,0.002039
W-1-512,1.170439,0.001931
W-1-512,1.279777,0.002043
W-1-512,0.909415,0.002099
W-1-512,1.265677,0.002050
W-1-512,1.136171,0.002029
W-1-512,0.455803,0.002047
W-1-512,0.518121,0.001919
W-1-512,1.649993,0.001910
W-1-512,1.460631,0.002044
W-1-512,1.045084,0.001953
W-1-512,1.562868,0.002003
W-1-512,1.015999,0.001954
W-1-512,1.601797,0.002082
W-1-512,1.566207,0.001930
W-1-512,1.194806,0.002005
W-1-512,0.629182,0.000621
W-1-512,1.759856,0.001988
W-1-512,0.282861,0.002312
W-1-512,1.479538,0.002057
W-1-512,1.613264,0.002086
W-1-512,1.859121,0.000860
W-1-512,2.132173,0.002021
W-1-512,1.799658,0.001485
W-1-512,0.519179,0.000896
W-1-512,1.029276,0.000786
W-1-512,1.363280,0.002074
W-1-512,0.419533,0.002021
W-1-512,1.641282,0.002110
W-1-512,1.718955,0.001988
W-1-512,1.302989,0.002000
W-1-512,0.898437,0.002127
W-1-512,1.415822,0.001531
W-1-512,0.559554,0.002043
W-1-512,2.107468,0.001984
W-1-512,1.577744,0.002015
W-1-512,0.185581,0.002127
W-1-512,0.348057,0.002088
W-1-512,0.753640,0.000798
W-1-512,1.788569,0.002007
W-1-512,1.860009,0.000864
W-1-512,1.263467,0.002042
W-1-512,1.078066,0.002286
W-1-512,1.009353,0.002135
W-1-512,1.341545,0.001960
W-1-512,0.216562,0.002008
W-1-512,1.460611,0.002080
W-1-512,0.932546,0.000993
W-1-512,0.178024,0.002124
W-1-512,1.850694,0.002128
W-1-512,1.030000,0.002308
W-1-512,0.727643,0.001960
W-1-512,0.826772,0.002035
W-1-512,0.175607,0.001923
W-1-512,1.891036,0.002076
W-1-512,1.119517,0.001996
W-1-512,0.721220,0.001964
W-1-512,1.131810,0.001962
W-1-512,0.812341,0.001932
W-1-512,0.811767,0.002059
W-1-512,0.331524,0.002228
W-1-512,1.035796,0.001926
W-1-512,1.585174,0.002085
W-1-512,1.880849,0.001992
W-1-512,1.692493,0.002046
W-1-512,1.339108,0.001942
W-1-512,0.877493,0.002145
W-1-512,0.843224,0.002029
W-1-512,0.375341,0.001891
W-1-512,1.844511,0.001960
W-1-512,1.388396,0.001996
W-1-512,1.100638,0.002013
W-1-512,0.948005,0.002053
W-1-512,0.701365,0.001903
W-1-512,1.096671,0.001958
W-1-512,0.268607,0.001999
W-1-512,0.992396,0.001897
W-1-512,1.135717,0.001974
W-1-512,1.291353,0.000791
W-1-512,1.020779,0.000742
W-1-512,0.960356,0.001961
W-1-512,2.185741,0.002077
W-1-512,0.627094,0.001594
W-1-512,1.094755,0.002015
W-1-512,0.910266,0.002106
W-1-512,1.288997,0.002088
W-1-512,0.986721,0.001055
W-1-512,0.426500,0.002130
W-1-512,1.123101,0.001993
W-1-512,1.336868,0.002006
W-1-512,0.737018,0.001948
W-1-512,0.348646,0.002095
W-1-512,0.462231,0.002032
W-1-512,0.811285,0.001932
W-1-512,0.993376,0.001959
W-1-512,1.497085,0.001955
W-1-512,1.206555,0.001930
W-1-512,1.484370,0.001940
W-1-512,1.944246,0.001425
W-1-512,1.313660,0.002048
W-1-512,1.665852,0.001940
W-1-512,0.352822,0.002010
W-1-512,1.364447,0.002015
W-1-512,0.872720,0.000869
W-1-512,2.347235,0.000713
W-1-512,1.216429,0.001949
W-1-512,1.854044,0.001989
W-1-512,0.914662,0.001268
W-1-512,0.788727,0.001986
W-1-512,0.313056,0.002090
W-1-512,0.943851,0.001992
W-1-512,1.307010,0.002005
W-1-512,0.820854,0.002119
W-1-512,0.277692,0.002215
W-1-512,0.776336,0.000957
W-1-512,1.128019,0.001916
W-1-512,0.196669,0.002163
W-1-512,1.025156,0.002013
W-1-512,0.801958,0.000805
W-1-512,0.750632,0.001972
W-1-512,0.761119,0.001946
W-1-512,1.120468,0.002040
W-1-512,1.906723,0.002044
W-1-512,1.055795,0.002003
W-1-512,1.347476,0.001969
W-1-512,1.419160,0.002022
W-1-512,1.020504,0.000830
W-1-512,0.525763,0.002173
W-1-512,0.397071,0.001957
W-1-512,0.718978,0.002063
W-1-512,0.623748,0.000858
W-1-512,1.833253,0.001925
W-1-512,0.811448,0.001971
W-1-512,1.494928,0.002016
W-1-512,1.471491,0.001763
W-1-512,1.285334,0.002040
W-1-512,0.364353,0.002021
W-1-512,1.074664,0.002243
W-1-512,1.605298,0.002037
W-1-512,1.872457,0.002035
W-1-512,2.594467,0.002058
W-1-512,1.172842,0.001947
W-1-512,1.168161,0.001910
W-1-512,0.972138,0.001994
W-1-512,1.352333,0.002150
W-1-512,0.859211,0.001966
W-1-512,1.689242,0.002059
W-1-512,0.968463,0.002052
W-1-512,1.397609,0.001035
W-1-512,1.302158,0.000762
W-1-512,1.779606,0.001992
W-1-512,0.921039,0.001911
W-1-512,1.531867,0.002040
W-1-512,1.138093,0.001975
W-1-512,1.483236,0.001900
W-1-512,1.710809,0.000870
W-1-512,0.611660,0.001986
W-1-512,1.566772,0.001982
W-1-512,0.819895,0.002113
W-1-512,0.977685,0.001507
W-1-512,0.976857,0.001990
W-1-512,0.229573,0.002048
W-1-512,1.295080,0.002017
W-1-512,1.115832,0.001986
W-1-512,1.153333,0.001980
W-1-512,0.659876,0.002102
W-1-512,0.706477,0.002093
W-1-512,1.373334,0.001971
W-1-512,0.177937,0.002161
W-1-512,0.584559,0.001951
W-1-512,1.353033,0.001991
W-1-512,0.475416,0.002052
W-1-512,1.151070,0.002296
W-1-512,0.982347,0.000973
W-1-512,1.019453,0.002155
W-1-512,1.045787,0.001783
W-1-512,0.805482,0.002007
W-1-512,2.294545,0.002060
W-1-512,1.229252,0.002131
W-1-512,1.132554,0.001918
W-1-512,1.894201,0.001873
W-1-512,0.788306,0.001983
W-1-512,1.136553,0.001998
W-1-512,0.793989,0.000777
W-1-512,1.347498,0.001994
W-1-512,0.410667,0.001926
W-1-512,0.456534,0.000666
W-1-512,1.691675,0.002072
W-1-512,1.349234,0.001195
W-1-512,0.803494,0.002093
W-1-512,0.865905,0.001980
W-1-512,1.650923,0.000854
W-1-512,0.995121,0.001979
W-1-512,0.179845,0.001831
W-1-512,1.017878,0.002009
W-1-512,0.953933,0.001970
W-1-512,0.263915,0.002065
W-1-512,0.546292,0.002113
W-1-512,0.972816,0.002044
W-1-512,1.661163,0.001985
W-1-512,1.768317,0.002017
W-1-512,0.885775,0.002008
W-1-512,1.286747,0.001926
W-1-512,0.943212,0.002308
W-1-512,1.460371,0.000864
W-1-512,1.435475,0.001988
W-1-512,1.698797,0.001930
W-1-512,1.222835,0.002094
W-1-512,0.799860,0.001009
W-1-512,0.332380,0.002062
W-1-512,1.419373,0.002093
W-1-512,1.572684,0.002007
W-1-512,1.295961,0.001956
W-1-512,1.724228,0.001943
W-1-512,1.298068,0.001655
W-1-512,0.258606,0.001568
W-1-512,0.917957,0.002050
W-1-512,0.956108,0.001946
W-1-512,1.324247,0.002064
W-1-512,1.162690,0.001617
W-1-512,1.327371,0.001945
W-1-512,0.901470,0.001619
W-1-512,1.319108,0.001960
W-1-512,1.304804,0.001986
W-1-512,1.656342,0.001982
W-1-512,0.721274,0.002001
W-1-512,1.042054,0.000809
W-1-512,1.918889,0.001957
W-1-512,1.014287,0.001726
W-1-512,0.795220,0.002056
W-1-512,0.673176,0.001990
W-1-512,0.502400,0.002035
W-1-512,1.405403,0.002006
W-1-512,0.887472,0.002462
W-1-512,0.823539,0.001984
W-1-512,1.780478,0.001920
W-1-512,0.817575,0.002038
W-1-512,0.893662,0.002125
W-1-512,1.364157,0.002183
W-1-512,1.079177,0.002019
W-1-512,1.683053,0.001950
W-1-512,1.692111,0.002144
W-1-512,1.063627,0.002108
W-1-512,2.347618,0.002090
W-1-512,1.073838,0.002006
W-1-512,0.229583,0.002005
W-1-512,2.097930,0.002033
W-1-512,0.507127,0.001980
W-1-512,1.284914,0.002088
W-1-512,1.852432,0.000946
W-1-512,1.653379,0.001787
W-1-512,1.352489,0.001992
W-1-512,0.510560,0.002043
W-1-512,0.425996,0.001986
W-1-512,1.257025,1.000783
W-1-512,0.241531,0.001927
W-1-512,0.193152,0.002177
W-1-512,1.894403,0.002092
W-1-512,0.450850,0.002090
W-1-512,1.246491,0.002257
W-1-512,1.271831,0.001459
W-1-512,1.819672,0.001952
W-1-512,0.537671,0.000932
W-1-512,1.694143,0.000962
W-1-512,1.239957,0.001767
W-1-512,1.015700,0.001187
W-1-512,0.350876,0.001961
W-1-512,1.933181,0.001947
W-1-512,0.991277,0.002005
W-1-512,1.864300,0.002001
W-1-512,1.169231,0.001979
W-1-512,1.737802,0.001943
W-1-512,1.174939,0.000686
W-1-512,1.510565,0.002042
W-1-512,0.929370,0.000969
W-1-512,0.280152,0.001958
W-1-512,0.871515,0.002029
W-1-512,1.677483,0.000849
W-1-512,1.888077,0.001948
W-1-512,0.957101,0.001956
W-1-512,0.790623,0.001951
W-1-512,1.561654,0.001613
W-1-512,1.247171,0.001986
W-1-512,1.074320,0.001935
W-1-512,0.840818,0.002093
W-1-512,1.841115,0.000449
W-1-512,1.418923,0.002160
W-1-512,2.281025,0.001847
W-1-512,0.819832,0.001972
W-1-512,0.398009,0.001952
W-1-512,0.833311,0.002047
W-1-512,1.366848,0.001904
W-1-512,0.735836,0.001925
W-1-512,1.366073,0.001965
W-1-512,1.976158,0.001956
W-1-512,1.746816,0.002030
W-1-512,0.841947,0.001575
W-1-512,1.581462,0.002023
W-1-512,1.015305,0.001934
W-1-512,0.347565,0.002043
W-1-512,1.553679,0.002006
W-1-512,0.989855,0.002177
W-1-512,1.048371,0.001265
W-1-512,0.926417,0.001951
W-1-512,1.710491,0.002317
W-1-512,1.243039,0.002060
W-1-512,1.200483,0.001984
W-1-512,0.584610,0.002089
W-1-512,1.680132,0.000700
W-1-512,0.626743,0.002028
W-1-512,0.225532,0.001967
W-1-512,1.178862,0.001991
W-1-512,0.800144,0.001981
W-1-512,0.736108,0.002086
W-1-512,0.175014,0.002264
W-1-512,1.951244,0.002049
W-1-512,0.729418,0.000933
W-1-512,0.754397,0.001954
W-1-512,1.576213,0.002075
W-1-512,0.317331,0.001581
W-1-512,1.212338,0.001934
W-1-512,1.883140,0.000819
W-1-512,1.150481,0.001991
W-1-512,1.244973,0.002180
W-1-512,1.593351,0.001955
W-1-512,1.378447,0.002024
W-1-512,0.274043,0.001988
W-1-512,1.055314,0.001128
W-1-512,0.244278,0.002016
W-1-512,1.165282,0.001008
W-1-512,0.856518,0.002003
W-1-512,1.788816,0.002247
W-1-512,1.900664,0.002023
W-1-512,1.007309,0.000711
W-1-512,1.238249,0.001988
W-1-512,1.896846,0.000655
W-1-512,1.610534,0.000981
W-1-512,0.824269,0.002007
W-1-512,0.816078,0.001971
W-1-512,1.951492,0.002202
W-1-512,1.205293,0.002054
W-1-512,1.445115,0.001784
W-1-512,0.289574,0.002027
W-1-512,1.440765,0.002051
W-1-512,0.185073,0.002139
W-1-512,1.272770,0.001950
W-1-512,0.797193,0.001950
W-1-512,0.518742,0.001972
W-1-512,1.501005,0.002016
W-1-512,0.870447,0.002039
W-1-512,0.291887,0.002157
W-1-512,0.661993,0.002022
W-1-512,1.206363,0.002076
W-1-512,1.220093,0.001969
W-1-512,0.766235,0.000639
W-1-512,1.149446,0.001322
W-1-512,1.610645,0.000859
W-1-512,1.674609,0.000989
W-1-512,1.668561,0.000650
W-1-512,1.031180,0.002108
W-1-512,0.659854,0.002039
W-1-512,1.432140,0.001977
W-1-512,1.297635,0.002041
W-1-512,1.177179,0.002001
W-1-512,1.841237,0.002121
W-1-512,1.170840,0.001275
W-1-512,1.644188,0.001967
W-1-512,1.243847,0.002715
W-1-512,1.623984,0.002006
W-1-512,0.948998,0.000798
W-1-512,1.425893,0.002181
W-1-512,1.187610,0.000889
W-1-512,0.282700,0.002156
W-1-512,1.018409,0.001967
W-1-512,1.235299,0.002025
W-1-512,0.425848,0.001939
W-1-512,1.668366,0.002025
W-1-512,0.634247,0.000754
W-1-512,0.447468,0.001975
W-1-512,1.042229,0.002050
W-1-512,1.222779,0.001998
W-1-512,1.032049,0.001998
W-1-512,1.216009,0.002102
W-1-512,1.076423,0.002011
W-1-512,1.900685,0.002079
W-1-512,1.394746,0.001460
W-1-512,2.156746,0.001972
W-1-512,1.637631,0.000916
W-1-512,0.957883,0.002016
W-1-512,0.959472,0.001983
W-1-512,1.474804,0.000732
W-1-512,0.346466,0.001935
W-1-512,1.029067,0.002131
W-1-512,0.959008,0.002015
W-1-512,0.797663,0.002040
W-1-512,1.875400,0.001002
W-1-512,0.387852,0.002039
W-1-512,1.832159,0.001955
W-1-512,1.077389,0.002013
W-1-512,0.332907,0.002084
W-1-512,0.709119,0.001869
W-1-512,0.796803,0.002064
W-1-512,1.782996,0.001990
W-1-512,1.059358,0.000718
W-1-512,0.806016,0.001873
W-1-512,1.946521,0.002002
W-1-512,0.959851,0.001951
W-1-512,1.594485,0.001033
W-1-512,0.995306,0.002014
W-1-512,0.194190,0.001999
