Description,Value
"getClientID completed.",1.417766
"getClientID completed.",1.466672
"getClientID completed.",8.486922
"getClientID completed.",1.539328
"getClientID completed.",1.464156
"getClientID completed.",1.488938
"getClientID completed.",2.788484
"Read file completed.",0.012266
"Read file completed.",0.012844
"Read file completed.",0.012547
"Read file completed.",0.011938
"Read file completed.",0.018250
"Read file completed.",0.010969
"Read file completed.",0.011953
"Read file completed.",0.010031
"Read file completed.",0.011375
"Read file completed.",0.012844
"Read file completed.",0.012063
"Read file completed.",0.012422
"Read file completed.",0.012031
"Read file completed.",0.011688
"Read file completed.",0.016203
"Read file completed.",0.012719
"Read file completed.",0.012422
"Read file completed.",0.013047
"[updateStatus] MySQL connection established.",0.130969
"[updateStatus] MySQL connection established.",0.128219
"[updateStatus] MySQL connection established.",0.127234
"[updateStatus] MySQL connection established.",0.137391
"[updateStatus] MySQL connection established.",0.140875
"[updateStatus] MySQL connection established.",0.121625
"[updateStatus] MySQL connection established.",0.152125
"[updateStatus] MySQL connection established.",0.159078
"[updateStatus] MySQL connection established.",0.126219
"[updateStatus] MySQL connection established.",0.121578
"[updateStatus] MySQL connection established.",0.131234
"[updateStatus] MySQL connection established.",0.119031
"[updateStatus] MySQL connection established.",0.178141
"[updateStatus] MySQL connection established.",0.137375
"[updateStatus] MySQL connection established.",0.162531
"[updateStatus] MySQL connection established.",0.134766
"[updateStatus] MySQL connection established.",0.137375
"[updateStatus] MySQL connection established.",0.137219
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.499031
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.470859
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.422375
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.796063
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.949688
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.757281
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",2.182016
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",7.921719
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.700375
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.158047
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",3.988266
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.973500
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",51.756516
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",9.271922
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.962734
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.118719
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.120594
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.292375
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.239406
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.249328
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.256203
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.258703
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.238656
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.251359
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.247391
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.253641
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.235187
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.224812
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",3.761234
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.237547
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",4.049687
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",2.427125
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.249547
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.245422
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.352672
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.481047
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.164094
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.178047
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.174687
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.167922
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.173234
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.180063
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.165797
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.161969
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.170609
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.163562
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.174203
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.173656
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.173469
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.191156
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.162078
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.173563
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.172172
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.172797
"updateStatus completed.",137.355906
"updateStatus completed.",106.326391
"updateStatus completed.",88.737812
"updateStatus completed.",162.770172
"updateStatus completed.",121.929859
"updateStatus completed.",114.221594
"updateStatus completed.",164.873672
"updateStatus completed.",349.283938
"updateStatus completed.",117.257797
"updateStatus completed.",176.130000
"updateStatus completed.",116.951641
"updateStatus completed.",130.002281
"updateStatus completed.",400.488031
"updateStatus completed.",145.720828
"updateStatus completed.",157.821516
"updateStatus completed.",196.432875
"updateStatus completed.",155.412156
"updateStatus completed.",99.834812
"Write file completed.",144.003484
"Write file completed.",106.853719
"Write file completed.",89.148422
"Write file completed.",165.886578
"Write file completed.",123.352250
"Write file completed.",114.953266
"Write file completed.",173.355172
"Write file completed.",427.490750
"Write file completed.",118.068953
"Write file completed.",179.622719
"Write file completed.",117.329719
"Write file completed.",130.552312
"Write file completed.",482.009844
"Write file completed.",146.530594
"Write file completed.",168.933234
"Write file completed.",200.291047
"Write file completed.",157.610406
"Write file completed.",100.482172
"[getGroupStatus] MySQL connection established.",0.099141
"[getGroupStatus] MySQL connection established.",0.110453
"[getGroupStatus] MySQL connection established.",0.096297
"[getGroupStatus] MySQL connection established.",0.094687
"[getGroupStatus] MySQL connection established.",0.091016
"[getGroupStatus] MySQL connection established.",0.104969
"[getGroupStatus] MySQL connection established.",0.088438
"[getGroupStatus] MySQL connection established.",0.091641
"[getGroupStatus] MySQL connection established.",0.102406
"[getGroupStatus] MySQL connection established.",0.098734
"[getGroupStatus] MySQL connection established.",0.103125
"[getGroupStatus] MySQL connection established.",0.100156
"[getGroupStatus] MySQL connection established.",0.113344
"[getGroupStatus] MySQL connection established.",0.108078
"[getGroupStatus] MySQL connection established.",0.098906
"[getGroupStatus] MySQL connection established.",0.099906
"[getGroupStatus] MySQL connection established.",0.097688
"[getGroupStatus] MySQL connection established.",0.100641
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.296391
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.291563
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.277297
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.329844
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.312703
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.313906
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.328563
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.285484
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.309922
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.309281
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.328875
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.283703
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.337438
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.297766
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.292766
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.312766
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.300359
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.286484
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.398563
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.386516
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.364016
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.420281
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.406094
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.381609
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.435344
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.395547
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.389828
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.411938
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",18.546516
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.364219
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.527266
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",2.929156
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.389250
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.392859
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.382969
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.361859
"getGroupStatus completed.",0.997359
"getGroupStatus completed.",0.976469
"getGroupStatus completed.",0.911188
"getGroupStatus completed.",1.043547
"getGroupStatus completed.",1.106734
"getGroupStatus completed.",0.990531
"getGroupStatus completed.",1.073781
"getGroupStatus completed.",0.954594
"getGroupStatus completed.",0.976016
"getGroupStatus completed.",1.011016
"getGroupStatus completed.",19.193297
"getGroupStatus completed.",0.913813
"getGroupStatus completed.",1.228516
"getGroupStatus completed.",3.555375
"getGroupStatus completed.",0.988172
"getGroupStatus completed.",1.168281
"getGroupStatus completed.",1.009313
"getGroupStatus completed.",0.957234
"[getClientID] MySQL connection established.",0.817125
"[getClientID] MySQL connection established.",0.733656
"[getClientID] MySQL connection established.",0.700656
"[getClientID] MySQL connection established.",0.744766
"[getClientID] MySQL connection established.",0.737438
"[getClientID] MySQL connection established.",0.700094
"[getClientID] MySQL connection established.",0.687500
"[getClientID] MySQL connection established.",0.620578
"[getClientID] MySQL connection established.",0.672484
"[getClientID] MySQL connection established.",0.724141
"[getClientID] MySQL connection established.",0.727109
"[getClientID] MySQL connection established.",0.664781
"[getClientID] MySQL connection established.",0.683969
"[getClientID] MySQL connection established.",0.735484
"[getClientID] MySQL connection established.",0.753422
"[getClientID] MySQL connection established.",0.699531
"[getClientID] MySQL connection established.",0.722562
"[getClientID] MySQL connection established.",0.732375
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.364766
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.370031
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.359687
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.339797
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.361437
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.369188
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.358312
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.317891
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.351359
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.341813
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.355453
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.348062
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.359391
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.346000
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.351703
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.355234
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.363969
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.362672
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.204547
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.213422
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.217391
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.202734
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.216563
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.206984
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.204156
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.176609
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.213672
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.199453
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",9.951328
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.206813
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.206156
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",7.179391
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.215938
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.199859
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.205438
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",1.464172
"getClientID completed.",1.609375
"getClientID completed.",1.550969
"getClientID completed.",1.497531
"getClientID completed.",1.496078
"getClientID completed.",1.528500
"getClientID completed.",1.479406
"getClientID completed.",1.476125
"getClientID completed.",1.285516
"getClientID completed.",1.457781
"getClientID completed.",1.466391
"getClientID completed.",11.264250
"getClientID completed.",1.417766
"getClientID completed.",1.466672
"getClientID completed.",8.486922
"getClientID completed.",1.539328
"getClientID completed.",1.464156
"getClientID completed.",1.488938
"getClientID completed.",2.788484
"Read file completed.",0.012266
"Read file completed.",0.012844
"Read file completed.",0.012547
"Read file completed.",0.011938
"Read file completed.",0.018250
"Read file completed.",0.010969
"Read file completed.",0.011953
"Read file completed.",0.010031
"Read file completed.",0.011375
"Read file completed.",0.012844
"Read file completed.",0.012063
"Read file completed.",0.012422
"Read file completed.",0.012031
"Read file completed.",0.011688
"Read file completed.",0.016203
"Read file completed.",0.012719
"Read file completed.",0.012422
"Read file completed.",0.013047
"[updateStatus] MySQL connection established.",0.130969
"[updateStatus] MySQL connection established.",0.128219
"[updateStatus] MySQL connection established.",0.127234
"[updateStatus] MySQL connection established.",0.137391
"[updateStatus] MySQL connection established.",0.140875
"[updateStatus] MySQL connection established.",0.121625
"[updateStatus] MySQL connection established.",0.152125
"[updateStatus] MySQL connection established.",0.159078
"[updateStatus] MySQL connection established.",0.126219
"[updateStatus] MySQL connection established.",0.121578
"[updateStatus] MySQL connection established.",0.131234
"[updateStatus] MySQL connection established.",0.119031
"[updateStatus] MySQL connection established.",0.178141
"[updateStatus] MySQL connection established.",0.137375
"[updateStatus] MySQL connection established.",0.162531
"[updateStatus] MySQL connection established.",0.134766
"[updateStatus] MySQL connection established.",0.137375
"[updateStatus] MySQL connection established.",0.137219
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.499031
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.470859
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.422375
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.796063
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.949688
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.757281
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",2.182016
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",7.921719
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.700375
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.158047
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",3.988266
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.973500
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",51.756516
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",9.271922
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.962734
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.118719
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.120594
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.292375
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.239406
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.249328
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.256203
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.258703
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.238656
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.251359
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.247391
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.253641
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.235187
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.224812
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",3.761234
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.237547
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",4.049687
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",2.427125
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.249547
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.245422
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.352672
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.481047
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.164094
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.178047
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.174687
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.167922
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.173234
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.180063
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.165797
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.161969
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.170609
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.163562
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.174203
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.173656
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.173469
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.191156
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.162078
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.173563
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.172172
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.172797
"updateStatus completed.",137.355906
"updateStatus completed.",106.326391
"updateStatus completed.",88.737812
"updateStatus completed.",162.770172
"updateStatus completed.",121.929859
"updateStatus completed.",114.221594
"updateStatus completed.",164.873672
"updateStatus completed.",349.283938
"updateStatus completed.",117.257797
"updateStatus completed.",176.130000
"updateStatus completed.",116.951641
"updateStatus completed.",130.002281
"updateStatus completed.",400.488031
"updateStatus completed.",145.720828
"updateStatus completed.",157.821516
"updateStatus completed.",196.432875
"updateStatus completed.",155.412156
"updateStatus completed.",99.834812
"Write file completed.",144.003484
"Write file completed.",106.853719
"Write file completed.",89.148422
"Write file completed.",165.886578
"Write file completed.",123.352250
"Write file completed.",114.953266
"Write file completed.",173.355172
"Write file completed.",427.490750
"Write file completed.",118.068953
"Write file completed.",179.622719
"Write file completed.",117.329719
"Write file completed.",130.552312
"Write file completed.",482.009844
"Write file completed.",146.530594
"Write file completed.",168.933234
"Write file completed.",200.291047
"Write file completed.",157.610406
"Write file completed.",100.482172
"[getGroupStatus] MySQL connection established.",0.099141
"[getGroupStatus] MySQL connection established.",0.110453
"[getGroupStatus] MySQL connection established.",0.096297
"[getGroupStatus] MySQL connection established.",0.094687
"[getGroupStatus] MySQL connection established.",0.091016
"[getGroupStatus] MySQL connection established.",0.104969
"[getGroupStatus] MySQL connection established.",0.088438
"[getGroupStatus] MySQL connection established.",0.091641
"[getGroupStatus] MySQL connection established.",0.102406
"[getGroupStatus] MySQL connection established.",0.098734
"[getGroupStatus] MySQL connection established.",0.103125
"[getGroupStatus] MySQL connection established.",0.100156
"[getGroupStatus] MySQL connection established.",0.113344
"[getGroupStatus] MySQL connection established.",0.108078
"[getGroupStatus] MySQL connection established.",0.098906
"[getGroupStatus] MySQL connection established.",0.099906
"[getGroupStatus] MySQL connection established.",0.097688
"[getGroupStatus] MySQL connection established.",0.100641
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.296391
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.291563
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.277297
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.329844
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.312703
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.313906
