Description,Value
"Program completed. Total",35.485000
"Program completed. Total",10.267500
"Program completed. Total",18.855750
"Program completed. Total",32.092000
"Program completed. Total",43.869500
"Program completed. Total",26.736250
"Program completed. Total",31.871000
"Program completed. Total",41.093750
"Program completed. Total",78.015250
"Program completed. Total",19.651500
